0.651;0.02964722;-21.125;-21.095353;-0.02;0;0.0083333333
0.652;0.05464722;-21.15;-21.095353;-0.015;-0.025;0.0041666667
0.653;0.05464722;-21.15;-21.095353;0.004047619;0;0
0.654;0.05464722;-21.15;-21.095353;-0.000952381;0;0
0.655;0.05464722;-21.15;-21.095353;0.000952381;0;0
0.656;0.05464722;-21.15;-21.095353;-0.0041369048;0;-0.0041666667
0.657;0.05464722;-21.15;-21.095353;0.0158630952;0;-0.0041666667
0.658;0.02964722;-21.125;-21.095353;0.015952381;0.025;0.0041666667
0.659;0.02964722;-21.125;-21.095353;-0.005;0;0.0041666667
0.66;0.02964722;-21.125;-21.095353;0.005;0;0.0041666667
0.661;0.02964722;-21.125;-21.095353;-0.015952381;0;0.0041666667
0.662;0.05464722;-21.15;-21.095353;-0.0158630952;-0.025;0
0.663;0.05464722;-21.15;-21.095353;0.0041369048;0;0
0.664;0.05464722;-21.15;-21.095353;-0.000952381;0;-0.0041666667
0.665;0.05464722;-21.15;-21.095353;0.000952381;0;-0.0041666667
0.666;0.05464722;-21.15;-21.095353;-0.0041369048;0;-0.0041666667
0.667;0.05464722;-21.15;-21.095353;0.0158630952;0;-0.0041666667
0.668;0.02964722;-21.125;-21.095353;0.015952381;0.025;0.0041666667
0.669;0.02964722;-21.125;-21.095353;-0.005;0;0.0041666667
0.67;0.02964722;-21.125;-21.095353;0.005;0;0.0041666667
0.671;0.02964722;-21.125;-21.095353;-0.015952381;0;0.0041666667
0.672;0.05464722;-21.15;-21.095353;-0.0158630952;-0.025;0
0.673;0.05464722;-21.15;-21.095353;0.0041369048;0;0
0.674;0.05464722;-21.15;-21.095353;-0.0008630952;0;-0.0041666667
0.675;0.05464722;-21.15;-21.095353;8.92857142853615E-005;0;-0.0041666667
0.676;0.05464722;-21.15;-21.095353;0;0;-0.0041666667
0.677;0.05464722;-21.15;-21.095353;0;0;-0.0041666667
0.678;0.05464722;-21.15;-21.095353;0;0;0
0.679;0.05464722;-21.15;-21.095353;8.92857142859582E-005;0;0
0.68;0.05464722;-21.15;-21.095353;-0.0008630952;0;0
0.681;0.05464722;-21.15;-21.095353;0.004047619;0;0
0.682;0.05464722;-21.15;-21.095353;-0.015;0;0
0.683;0.07964722;-21.175;-21.095353;-0.02;-0.025;-0.0041666667
0.684;0.07964722;-21.175;-21.095353;0.02;0;-0.0041666667
0.685;0.05464722;-21.15;-21.095353;0.015;0.025;0
0.686;0.05464722;-21.15;-21.095353;-0.004047619;0;0
0.687;0.05464722;-21.15;-21.095353;0.000952381;0;0
0.688;0.05464722;-21.15;-21.095353;-0.000952381;0;0
0.689;0.05464722;-21.15;-21.095353;0.0041369048;0;0.0041666667
0.69;0.05464722;-21.15;-21.095353;-0.0158630952;0;0.0041666667
0.691;0.07964722;-21.175;-21.095353;-0.0158630952;-0.025;-0.0041666667
0.692;0.07964722;-21.175;-21.095353;0.004047619;0;-0.0041666667
0.693;0.07964722;-21.175;-21.095353;0;0;-0.0041666667
0.694;0.07964722;-21.175;-21.095353;-0.004047619;0;-0.0041666667
0.695;0.07964722;-21.175;-21.095353;0;0;-0.0041666667
0.696;0.05464722;-21.15;-21.095353;0;0.025;0
0.697;0.05464722;-21.15;-21.095353;0;0;0.0041666667
0.698;0.05464722;-21.15;-21.095353;0;0;0.0041666667
